sysTime,roll,pitch,yaw,ax,ay,az,sqrt,average
6:7:42:27:1169816,21.34,-24.3,158.01,-0.31,0.33,0.78,0.9,1.01
6:7:42:27:1169912,20.62,-22.78,157.75,-0.29,0.28,0.8,0.9,0.95
6:7:42:27:1170028,19.28,-20.89,157.68,-0.34,0.29,0.85,0.96,0.92
6:7:42:27:1170104,17.75,-19.42,156.28,-0.44,0.37,1.0,1.15,1.0
6:7:42:27:1170217,15.34,-17.53,156.34,-0.47,0.3,1.04,1.18,1.1
6:7:42:28:1170683,5.56,-12.85,163.07,-0.24,0.17,0.98,1.02,1.12
6:7:42:28:1170718,4.59,-11.84,168.61,-0.25,0.2,0.99,1.04,1.08
6:7:42:28:1170813,4.64,-11.35,172.57,-0.19,0.15,0.85,0.88,0.98
6:7:42:28:1170909,3.35,-10.71,175.47,-0.16,0.16,0.78,0.82,0.91
6:7:42:28:1171019,1.78,-10.0,176.11,-0.17,0.17,0.87,0.91,0.87
6:7:42:28:1171117,1.19,-8.91,177.77,-0.33,0.21,1.15,1.21,0.98
6:7:42:28:1171213,0.84,-8.88,179.33,-0.23,0.05,1.1,1.12,1.08
6:7:42:29:1171655,-6.29,-7.42,-170.19,-0.22,0.11,1.11,1.14,1.16
6:7:42:29:1171718,-6.39,-5.63,-167.01,-0.14,0.05,0.97,0.98,1.08
6:7:42:29:1171833,-6.46,-5.12,-163.81,-0.09,0.08,0.74,0.75,0.96
6:7:42:29:1171911,-6.46,-4.34,-161.95,-0.08,0.08,0.83,0.84,0.86
6:7:42:29:1172007,-6.28,-3.78,-161.31,-0.12,0.07,1.0,1.01,0.86
6:7:42:29:1172104,-7.39,-3.1,-161.51,-0.15,0.07,1.14,1.15,1.0
6:7:42:29:1172214,-7.94,-2.4,-162.4,-0.17,0.01,1.16,1.17,1.11
6:7:42:30:1172638,-9.06,-2.67,-155.01,-0.1,0.08,1.06,1.06,1.13
6:7:42:30:1172747,-8.72,-1.03,-152.82,-0.16,0.05,1.03,1.05,1.09
6:7:42:30:1172812,-7.52,-2.04,-150.83,-0.04,0.02,0.89,0.89,1.0
6:7:42:30:1172924,-7.42,-2.38,-149.69,-0.05,0.05,0.76,0.76,0.9
6:7:42:30:1173021,-8.03,-2.37,-150.7,-0.07,0.04,0.84,0.85,0.83
6:7:42:30:1173117,-8.92,-2.64,-152.39,-0.11,0.06,1.1,1.11,0.91
6:7:42:30:1173227,-9.65,-2.91,-154.76,-0.14,0.03,1.12,1.13,1.03
6:7:42:31:1173620,-7.23,-4.02,-149.63,-0.11,0.05,1.1,1.11,1.11
6:7:42:31:1173713,-6.49,-2.05,-148.86,-0.12,-0.02,1.05,1.06,1.1
6:7:42:31:1173827,-5.92,-1.98,-147.36,-0.08,0.05,0.92,0.92,1.03
6:7:42:31:1173907,-5.46,-1.7,-147.4,-0.06,0.04,0.76,0.76,0.92
6:7:42:31:1174032,-4.89,-1.07,-148.27,-0.09,0.04,0.85,0.85,0.85
6:7:42:31:1174130,-4.58,-1.39,-149.72,-0.13,0.04,1.1,1.11,0.91
6:7:42:31:1174224,-4.37,-1.63,-151.06,-0.17,0.02,1.12,1.14,1.03
6:7:42:32:1174617,-2.76,-2.86,-150.09,-0.09,0.06,1.04,1.04,1.1
6:7:42:32:1174727,-2.62,-1.36,-148.69,-0.1,0.06,1.05,1.06,1.08
6:7:42:32:1174823,-1.03,-1.32,-146.9,-0.04,0.07,0.93,0.93,1.01
6:7:42:32:1174919,0.61,-0.61,-145.01,-0.06,0.07,0.82,0.83,0.94
6:7:42:32:1175015,1.65,-0.3,-144.95,-0.06,0.07,0.81,0.81,0.86
6:7:42:32:1175111,1.28,-0.43,-146.01,-0.1,0.07,1.08,1.09,0.91
6:7:42:32:1175207,0.39,0.87,-147.17,-0.19,0.1,1.13,1.15,1.02
6:7:42:33:1175622,1.47,-1.8,-142.28,-0.11,0.06,0.97,0.98,1.07
6:7:42:33:1175729,2.1,-1.51,-141.32,-0.16,0.08,0.99,1.0,1.04
6:7:42:33:1175825,1.9,-1.91,-141.8,-0.13,0.07,0.95,0.96,0.98
6:7:42:33:1175921,2.58,-2.36,-142.21,-0.12,0.03,0.77,0.78,0.92
6:7:42:33:1176017,4.29,-3.57,-140.94,-0.11,-0.0,0.78,0.79,0.84
6:7:42:33:1176113,5.36,-5.47,-139.24,-0.12,-0.02,0.99,1.0,0.85
6:7:42:33:1176208,5.96,-5.95,-138.35,-0.13,-0.07,1.05,1.06,0.95
6:7:42:34:1176641,-2.28,-9.1,-127.73,0.0,-0.07,1.14,1.14,1.07
6:7:42:34:1176717,-4.74,-7.09,-124.67,-0.04,-0.0,1.02,1.02,1.07
6:7:42:34:1176827,-5.43,-5.24,-124.6,-0.07,-0.02,1.11,1.12,1.09
6:7:42:34:1176957,-4.78,-3.94,-125.83,-0.04,-0.07,0.98,0.98,1.04
6:7:42:34:1177021,-4.26,-3.12,-126.13,-0.06,-0.07,0.97,0.97,1.02
6:7:42:34:1177117,-3.99,-3.58,-125.95,-0.04,-0.05,1.05,1.05,1.0
6:7:42:34:1177229,0.25,-6.47,-121.88,-0.03,0.07,1.0,1.0,1.01
6:7:42:35:1177627,-1.57,-9.04,-128.32,-0.13,-0.04,0.98,0.99,1.01
6:7:42:35:1177723,-1.15,-8.76,-129.39,-0.12,-0.03,0.97,0.98,0.99
6:7:42:35:1177820,-1.15,-8.79,-130.37,-0.12,-0.04,0.97,0.98,0.98
6:7:42:35:1177931,-1.24,-8.82,-131.22,-0.13,-0.04,0.97,0.98,0.98
6:7:42:35:1178075,-1.16,-8.71,-132.03,-0.12,-0.04,0.97,0.98,0.98
6:7:42:35:1178108,-1.13,-8.62,-132.77,-0.13,-0.04,0.97,0.98,0.98
6:7:42:35:1178236,-1.17,-8.58,-133.46,-0.13,-0.04,0.97,0.98,0.98
6:7:42:36:1178624,-1.3,-8.28,-135.65,-0.12,-0.04,0.98,0.99,0.98
6:7:42:36:1178718,-1.35,-8.22,-136.1,-0.12,-0.04,0.97,0.98,0.98
6:7:42:36:1178816,-1.39,-8.17,-136.49,-0.13,-0.04,0.97,0.98,0.98
6:7:42:36:1178993,-1.43,-8.11,-136.86,-0.12,-0.04,0.97,0.98,0.98
6:7:42:36:1179024,-1.46,-8.06,-137.23,-0.12,-0.04,0.98,0.99,0.98
6:7:42:36:1179105,-1.55,-7.97,-137.36,-0.12,-0.04,0.97,0.98,0.98
6:7:42:36:1179216,-1.62,-7.9,-137.51,-0.12,-0.04,0.97,0.98,0.98
6:7:42:37:1179612,-1.81,-7.72,-137.99,-0.12,-0.04,0.97,0.98,0.98
6:7:42:37:1179836,-1.84,-7.68,-138.11,-0.12,-0.04,0.98,0.98,0.98
6:7:42:37:1179851,-1.87,-7.64,-138.21,-0.13,-0.04,0.98,0.98,0.98
6:7:42:37:1179933,-1.89,-7.63,-138.32,-0.12,-0.04,0.97,0.98,0.98
6:7:42:37:1180011,-1.91,-7.61,-138.42,-0.13,-0.04,0.97,0.98,0.98
6:7:42:37:1180123,-1.94,-7.58,-138.45,-0.12,-0.04,0.97,0.98,0.98
6:7:42:37:1180252,-1.96,-7.56,-138.51,-0.13,-0.04,0.97,0.98,0.98
6:7:42:38:1180618,-2.02,-7.52,-138.79,-0.13,-0.04,0.97,0.98,0.98
6:7:42:38:1180715,-2.03,-7.5,-138.83,-0.12,-0.04,0.97,0.98,0.98
6:7:42:38:1180825,-2.04,-7.5,-138.87,-0.13,-0.04,0.97,0.98,0.98
6:7:42:38:1180938,-2.04,-7.48,-138.91,-0.12,-0.04,0.98,0.99,0.98
6:7:42:38:1181035,-2.05,-7.47,-138.94,-0.13,-0.04,0.97,0.98,0.98
6:7:42:38:1181116,-2.04,-7.47,-138.98,-0.12,-0.04,0.97,0.98,0.98
6:7:42:38:1181212,-2.04,-7.47,-139.03,-0.12,-0.04,0.97,0.98,0.98
6:7:42:39:1181615,-2.04,-7.47,-139.22,-0.13,-0.04,0.97,0.98,0.98
6:7:42:39:1181743,-2.03,-7.48,-139.38,-0.12,-0.04,0.97,0.98,0.98
6:7:42:39:1181823,-2.01,-7.5,-139.54,-0.13,-0.04,0.97,0.98,0.98
6:7:42:39:1181919,-1.99,-7.52,-139.68,-0.12,-0.04,0.97,0.98,0.98
6:7:42:39:1182030,-1.99,-7.53,-139.81,-0.13,-0.04,0.97,0.98,0.98
6:7:42:39:1182126,-1.99,-7.53,-139.92,-0.12,-0.04,0.97,0.98,0.98
6:7:42:39:1182223,-1.99,-7.53,-140.01,-0.13,-0.04,0.97,0.98,0.98
6:7:42:40:1182638,-2.0,-7.5,-140.36,-0.13,-0.04,0.97,0.98,0.98
6:7:42:40:1182735,-2.02,-7.5,-140.4,-0.12,-0.03,0.95,0.96,0.97
6:7:42:40:1182815,-2.01,-7.51,-140.5,-0.12,-0.04,0.97,0.98,0.97
6:7:42:40:1182911,-2.01,-7.5,-140.58,-0.12,-0.04,0.97,0.98,0.97
6:7:42:40:1183022,-2.02,-7.49,-140.61,-0.12,-0.04,0.97,0.98,0.98
6:7:42:40:1183182,-2.04,-7.48,-140.61,-0.12,-0.04,0.97,0.98,0.98
6:7:42:40:1183215,-2.04,-7.47,-140.64,-0.13,-0.04,0.98,0.98,0.98
6:7:42:41:1183605,-2.06,-7.47,-140.78,-0.13,-0.04,0.97,0.98,0.98
6:7:42:41:1183716,-2.07,-7.46,-140.78,-0.12,-0.04,0.97,0.98,0.98
6:7:42:41:1183813,-2.08,-7.45,-140.79,-0.12,-0.04,0.98,0.99,0.98
6:7:42:41:1183908,-2.08,-7.45,-140.81,-0.13,-0.04,0.97,0.98,0.98
6:7:42:41:1184052,-2.09,-7.45,-140.83,-0.12,-0.04,0.97,0.98,0.98
6:7:42:41:1184116,-2.09,-7.45,-140.87,-0.13,-0.04,0.97,0.98,0.98
6:7:42:41:1184229,-2.1,-7.43,-140.86,-0.12,-0.04,0.97,0.98,0.98
6:7:42:42:1184622,-2.11,-7.43,-140.91,-0.13,-0.04,0.97,0.98,0.98
6:7:42:42:1184749,-2.11,-7.44,-140.93,-0.13,-0.04,0.97,0.98,0.98
6:7:42:42:1184814,-2.12,-7.43,-140.93,-0.12,-0.04,0.97,0.98,0.98
6:7:42:42:1184910,-2.11,-7.44,-140.97,-0.12,-0.04,0.98,0.98,0.98
6:7:42:42:1185085,-2.1,-7.43,-140.98,-0.12,-0.04,0.97,0.98,0.98
6:7:42:42:1185118,-2.11,-7.43,-140.99,-0.13,-0.04,0.97,0.98,0.98
6:7:42:42:1185214,-2.12,-7.43,-141.0,-0.12,-0.04,0.98,0.99,0.98
6:7:42:43:1185643,-2.1,-7.44,-141.12,-0.13,-0.04,0.97,0.98,0.98
6:7:42:43:1185723,-2.11,-7.44,-141.13,-0.13,-0.04,0.97,0.98,0.98
6:7:42:43:1185819,-2.11,-7.44,-141.13,-0.12,-0.03,0.96,0.96,0.97
6:7:42:43:1185915,-2.11,-7.44,-141.16,-0.13,-0.04,0.97,0.98,0.97
6:7:42:43:1186059,-2.1,-7.45,-141.18,-0.13,-0.04,0.98,0.98,0.98
6:7:42:43:1186155,-2.12,-7.44,-141.15,-0.13,-0.04,0.97,0.98,0.98
6:7:42:43:1186219,-2.12,-7.43,-141.16,-0.12,-0.04,0.97,0.98,0.98
6:7:42:44:1186618,-2.14,-7.41,-141.09,-0.13,-0.04,0.97,0.98,0.98
6:7:42:44:1186715,-2.13,-7.41,-141.12,-0.12,-0.04,0.97,0.98,0.98
6:7:42:44:1186811,-2.13,-7.41,-141.12,-0.12,-0.04,0.97,0.98,0.98
6:7:42:44:1186907,-2.14,-7.41,-141.09,-0.12,-0.04,0.98,0.99,0.98
6:7:42:44:1187017,-2.15,-7.4,-141.08,-0.12,-0.04,0.97,0.98,0.98
6:7:42:44:1187131,-2.15,-7.41,-141.08,-0.13,-0.04,0.97,0.98,0.98
6:7:42:44:1187211,-2.15,-7.4,-141.08,-0.12,-0.04,0.97,0.98,0.98
6:7:42:45:1187620,-2.14,-7.4,-141.06,-0.13,-0.04,0.97,0.98,0.98
6:7:42:45:1187716,-2.14,-7.4,-141.05,-0.13,-0.04,0.97,0.98,0.98
6:7:42:45:1187812,-2.15,-7.4,-141.04,-0.12,-0.04,0.97,0.98,0.98
6:7:42:45:1187908,-2.15,-7.4,-141.01,-0.12,-0.04,0.97,0.98,0.98
6:7:42:45:1188004,-2.14,-7.41,-141.04,-0.12,-0.04,0.97,0.98,0.98
6:7:42:45:1188115,-2.15,-7.4,-141.01,-0.12,-0.04,0.97,0.98,0.98
6:7:42:45:1188229,-2.15,-7.4,-140.99,-0.13,-0.04,0.97,0.98,0.98
6:7:42:46:1188611,-2.13,-7.4,-140.98,-0.12,-0.04,0.97,0.98,0.98
6:7:42:46:1188706,-2.14,-7.41,-140.99,-0.13,-0.04,0.97,0.98,0.98
6:7:42:46:1188801,-2.14,-7.41,-140.97,-0.13,-0.04,0.97,0.98,0.98
6:7:42:46:1188930,-2.14,-7.41,-140.96,-0.13,-0.04,0.97,0.98,0.98
6:7:42:46:1189025,-2.12,-7.43,-141.02,-0.12,-0.03,0.97,0.98,0.98
6:7:42:46:1189121,-2.15,-7.41,-140.91,-0.13,-0.04,0.97,0.98,0.98
6:7:42:46:1189218,-2.13,-7.41,-140.93,-0.13,-0.04,0.97,0.98,0.98
6:7:42:47:1189611,-2.11,-7.44,-141.04,-0.13,-0.04,0.97,0.98,0.98
6:7:42:47:1189707,-2.12,-7.45,-141.06,-0.12,-0.04,0.97,0.98,0.98
6:7:42:47:1189818,-2.12,-7.44,-141.05,-0.12,-0.04,0.98,0.98,0.98
6:7:42:47:1189915,-2.12,-7.44,-141.02,-0.13,-0.04,0.97,0.98,0.98
6:7:42:47:1190011,-2.11,-7.43,-141.05,-0.11,-0.03,0.98,0.98,0.98
6:7:42:47:1190107,-2.11,-7.43,-141.07,-0.12,-0.04,0.97,0.98,0.98
6:7:42:47:1190203,-2.12,-7.45,-141.11,-0.13,-0.04,0.98,0.98,0.98
6:7:42:48:1190628,-2.14,-7.46,-141.21,-0.11,-0.05,0.97,0.98,0.98
6:7:42:48:1190722,-2.15,-7.46,-141.2,-0.12,-0.04,0.99,0.99,0.99
6:7:42:48:1190818,-2.15,-7.47,-141.21,-0.11,-0.06,0.97,0.98,0.98
6:7:42:48:1190929,-2.16,-7.49,-141.21,-0.11,-0.05,0.96,0.97,0.98
6:7:42:48:1191027,-2.15,-7.49,-141.23,-0.11,-0.04,0.94,0.95,0.97
6:7:42:48:1191122,-2.14,-7.5,-141.26,-0.1,-0.05,0.95,0.95,0.96
6:7:42:48:1191218,-2.15,-7.49,-141.23,-0.11,-0.04,0.97,0.97,0.96
6:7:42:49:1191644,-2.19,-7.47,-141.16,-0.12,-0.05,0.99,1.0,0.97
6:7:42:49:1191707,-2.19,-7.47,-141.16,-0.12,-0.04,0.98,0.99,0.99
6:7:42:49:1191819,-2.17,-7.48,-141.21,-0.11,-0.03,0.97,0.97,0.99
6:7:42:49:1191932,-2.52,-7.59,-141.17,-0.1,-0.07,0.95,0.95,0.97
6:7:42:49:1192027,-2.51,-7.63,-141.15,-0.13,-0.06,0.98,0.99,0.97
6:7:42:49:1192123,-2.18,-7.5,-141.16,-0.12,-0.02,1.01,1.01,0.98
6:7:42:49:1192220,-2.15,-7.47,-141.14,-0.13,-0.02,0.98,0.99,1.0
6:7:42:50:1192621,-2.77,-7.72,-141.18,-0.13,-0.06,0.98,1.0,1.0
6:7:42:50:1192731,-2.83,-7.71,-141.11,-0.14,-0.06,0.97,0.99,0.99
6:7:42:50:1192828,-2.79,-7.65,-141.12,-0.14,-0.06,1.0,1.01,1.0
6:7:42:50:1192924,-3.24,-7.68,-141.08,-0.14,-0.04,0.98,0.99,1.0
6:7:42:50:1193021,-4.11,-7.69,-140.88,-0.14,-0.05,0.96,0.98,0.99
6:7:42:50:1193132,-4.63,-7.29,-140.49,-0.14,-0.08,1.0,1.01,0.99
6:7:42:50:1193229,-4.58,-6.95,-140.29,-0.17,-0.01,0.97,0.99,0.99
6:7:42:51:1193622,-8.99,-5.55,-135.13,-0.17,-0.13,0.92,0.95,0.98
6:7:42:51:1193719,-8.15,-6.16,-135.54,-0.14,-0.13,0.94,0.96,0.97
6:7:42:51:1193815,-7.9,-5.93,-135.97,-0.2,0.01,1.0,1.02,0.98
6:7:42:51:1193912,-7.99,-5.31,-136.75,-0.07,-0.2,1.02,1.04,1.01
6:7:42:51:1194039,-7.26,-4.95,-137.56,-0.13,-0.04,0.97,0.98,1.01
6:7:42:51:1194118,-6.83,-4.58,-138.1,-0.2,-0.17,0.89,0.93,0.98
6:7:42:51:1194214,-6.23,-4.34,-138.76,-0.45,-0.19,1.29,1.38,1.1
6:7:42:52:1194716,-0.12,-2.21,-140.64,-0.02,-0.04,0.95,0.95,1.09
6:7:42:52:1194812,1.92,-1.77,-142.64,0.07,0.09,1.12,1.13,1.15
6:7:42:52:1194910,3.56,-1.29,-143.94,0.09,-0.17,0.98,1.0,1.02
6:7:42:52:1195021,4.06,-1.0,-143.77,-0.14,0.03,1.01,1.02,1.05
6:7:42:52:1195101,3.48,-0.96,-144.12,-0.07,-0.01,1.03,1.03,1.02
6:7:42:52:1195212,2.56,-1.63,-144.22,-0.03,0.03,1.2,1.2,1.08
6:7:42:53:1195628,0.27,-0.71,-144.76,0.03,-0.12,1.24,1.25,1.16
6:7:42:53:1195723,0.23,-0.57,-144.8,-0.08,0.08,1.32,1.33,1.26
6:7:42:53:1195820,0.21,-0.63,-145.06,-0.04,-0.01,1.38,1.38,1.32
6:7:42:53:1195915,0.13,-0.8,-145.43,-0.19,0.25,1.26,1.3,1.33
6:7:42:53:1196011,0.03,-0.77,-145.68,0.03,0.01,1.38,1.39,1.35
6:7:42:53:1196154,-0.08,-0.63,-145.9,-0.05,0.04,1.2,1.2,1.29
6:7:42:53:1196234,-0.25,-0.57,-146.01,0.02,-0.09,1.26,1.26,1.28
6:7:42:54:1196676,-0.07,-0.13,-145.41,-0.11,0.09,1.12,1.12,1.19
6:7:42:54:1196710,-0.25,-0.04,-145.3,-0.11,0.09,1.09,1.1,1.16
6:7:42:54:1196805,-0.43,0.01,-145.17,0.12,-0.17,1.03,1.05,1.09
6:7:42:54:1196902,-0.27,-0.28,-145.08,-0.0,0.01,0.91,0.91,1.02
6:7:42:54:1197029,0.01,-0.46,-144.94,0.04,-0.03,0.91,0.91,0.95
6:7:42:54:1197126,0.23,-0.44,-144.8,-0.03,-0.01,0.93,0.93,0.91
6:7:42:54:1197251,0.39,-0.41,-144.6,0.13,-0.18,0.85,0.88,0.91
6:7:42:55:1197628,0.73,-0.45,-143.95,0.12,-0.18,0.85,0.88,0.9
6:7:42:55:1197723,0.13,-0.83,-143.74,-0.06,-0.03,0.92,0.92,0.89
6:7:42:55:1197820,-1.11,-1.61,-143.68,-0.15,0.22,0.94,0.98,0.93
6:7:42:55:1197915,-2.26,-2.19,-144.04,-0.03,-0.0,1.04,1.04,0.98
6:7:42:55:1198012,-2.71,-2.3,-144.51,-0.07,0.06,0.92,0.92,0.98
6:7:42:55:1198138,-2.79,-2.22,-144.39,0.1,-0.06,0.91,0.92,0.96
6:7:42:55:1198203,-2.46,-1.97,-144.19,0.03,-0.01,1.02,1.02,0.95
6:7:42:56:1198634,-0.79,-1.48,-143.57,-0.14,0.07,0.99,1.0,0.98
6:7:42:56:1198730,-0.6,-1.31,-143.54,-0.05,0.04,0.89,0.9,0.97
6:7:42:56:1198827,-0.3,-1.2,-143.46,-0.1,0.12,0.99,1.0,0.97
6:7:42:56:1198924,-0.05,-1.06,-143.26,0.04,-0.09,0.98,0.99,0.96
6:7:42:56:1199024,0.31,-0.97,-143.09,-0.09,0.11,1.08,1.09,1.02
6:7:42:56:1199115,1.0,-0.79,-142.85,0.07,-0.14,0.93,0.95,1.01
6:7:42:56:1199212,1.15,-0.53,-142.51,-0.17,0.13,1.01,1.03,1.02
6:7:42:57:1199635,0.15,-0.26,-141.8,0.13,-0.23,0.91,0.95,0.98
6:7:42:57:1199717,-0.37,-0.16,-141.73,-0.0,0.04,1.07,1.07,1.02
6:7:42:57:1199813,-0.57,-0.37,-141.65,-0.01,-0.08,0.93,0.93,0.99
6:7:42:57:1199909,-0.78,-0.62,-141.64,0.06,-0.01,1.0,1.0,1.0
6:7:42:57:1200020,-0.97,-0.78,-141.64,-0.11,-0.03,0.9,0.91,0.95
6:7:42:57:1200115,-0.97,-0.81,-141.67,0.09,-0.06,0.96,0.97,0.96
6:7:42:57:1200211,-0.94,-0.77,-141.66,-0.07,0.05,1.1,1.1,0.99
6:7:42:58:1200621,-0.93,-0.77,-141.74,0.04,-0.03,0.96,0.96,1.01
6:7:42:58:1200716,-1.07,-0.64,-141.79,-0.18,0.05,1.04,1.06,1.04
6:7:42:58:1200815,-1.05,-0.81,-141.8,-0.03,0.01,1.09,1.09,1.04
6:7:42:58:1200909,-1.05,-1.08,-141.76,-0.1,-0.03,1.21,1.21,1.12
6:7:42:58:1201022,-1.11,-1.31,-141.54,-0.1,0.02,1.21,1.21,1.17
6:7:42:58:1201117,-1.19,-1.58,-141.4,-0.03,-0.01,1.16,1.16,1.19
6:7:42:58:1201213,-1.28,-1.41,-141.2,-0.03,-0.04,1.19,1.19,1.18
6:7:42:59:1201612,-1.8,-0.74,-140.84,-0.02,-0.11,1.14,1.15,1.16
6:7:42:59:1201710,-1.64,-0.57,-140.88,-0.1,0.08,1.06,1.07,1.14
6:7:42:59:1201834,-1.45,-0.61,-140.91,-0.02,-0.03,1.03,1.03,1.08
6:7:42:59:1201931,-1.47,-0.71,-141.0,0.02,-0.13,1.08,1.09,1.06
6:7:42:59:1202026,-1.34,-0.87,-140.95,0.01,0.06,1.17,1.17,1.1
6:7:42:59:1202123,-1.51,-0.73,-140.97,-0.01,0.02,1.16,1.16,1.14
6:7:42:59:1202218,-1.63,-0.67,-141.01,0.1,-0.24,1.1,1.13,1.15
6:7:43:0:1202625,-1.86,-0.73,-141.18,0.04,-0.17,0.94,0.95,1.08
6:7:43:0:1202706,-1.91,-0.6,-141.19,-0.06,0.02,0.97,0.98,1.02
6:7:43:0:1202817,-1.87,-0.76,-141.14,-0.03,-0.09,0.97,0.97,0.97
6:7:43:0:1202929,-1.61,-0.82,-141.07,-0.11,0.08,1.0,1.01,0.99
6:7:43:0:1203009,-1.42,-0.88,-141.07,0.04,-0.23,0.94,0.97,0.99
6:7:43:0:1203106,-1.63,-0.79,-141.09,0.01,-0.03,0.93,0.93,0.97
6:7:43:0:1203217,-1.84,-0.75,-141.08,-0.05,-0.13,0.94,0.95,0.95
6:7:43:1:1203615,-2.18,-0.84,-141.1,0.09,-0.12,1.05,1.06,0.98
6:7:43:1:1203711,-2.11,-0.59,-141.08,0.03,0.0,1.07,1.07,1.03
6:7:43:1:1203837,-1.87,-0.58,-141.04,-0.02,0.07,0.99,0.99,1.04
6:7:43:1:1203902,-1.74,-0.68,-141.02,-0.14,-0.07,0.88,0.9,0.98
6:7:43:1:1204013,-1.68,-0.67,-141.09,0.13,-0.1,1.01,1.03,0.97
6:7:43:1:1204158,-1.66,-0.62,-141.14,-0.06,-0.01,0.96,0.97,0.96
6:7:43:1:1204222,-1.85,-0.53,-141.25,0.11,-0.26,0.86,0.91,0.97
6:7:43:2:1204701,-1.81,-0.48,-141.36,-0.04,-0.03,0.92,0.92,0.93
6:7:43:2:1204845,-1.87,-0.27,-141.31,0.06,-0.14,0.9,0.91,0.91
6:7:43:2:1204910,-1.79,-0.15,-141.46,0.05,-0.08,1.0,1.01,0.94
6:7:43:2:1205007,-1.89,-0.03,-141.43,0.08,-0.16,0.95,0.96,0.96
6:7:43:2:1205103,-1.99,0.11,-141.52,0.18,-0.1,1.05,1.07,1.01
6:7:43:2:1205231,-1.67,0.32,-141.59,-0.06,0.04,0.94,0.94,0.99
6:7:43:3:1205618,-1.1,-0.67,-141.58,-0.02,0.02,0.88,0.88,0.96
6:7:43:3:1205743,-1.49,-0.85,-141.8,-0.04,0.07,1.0,1.0,0.94
6:7:43:3:1205822,-1.59,-0.65,-141.92,0.06,-0.05,0.91,0.92,0.93
6:7:43:3:1205917,-1.66,-0.47,-141.74,0.02,0.01,1.01,1.01,0.98
6:7:43:3:1206013,-1.46,-0.43,-141.66,0.12,-0.12,1.0,1.01,0.98
6:7:43:3:1206126,-1.22,-0.21,-141.52,0.04,-0.11,1.0,1.01,1.01
6:7:43:3:1206223,-1.23,-0.18,-141.4,-0.06,-0.07,1.01,1.01,1.01
6:7:43:4:1206636,-1.43,-0.43,-141.43,-0.21,0.13,0.96,0.99,1.0
6:7:43:4:1206715,-1.33,-0.62,-141.46,0.11,-0.15,0.9,0.92,0.97
6:7:43:4:1206826,-1.43,-0.63,-141.58,0.06,-0.16,0.98,0.99,0.97
6:7:43:4:1206923,-1.17,-0.56,-141.84,0.02,-0.1,0.9,0.91,0.94
6:7:43:4:1207018,-0.95,-0.59,-141.83,0.01,-0.05,0.96,0.96,0.95
6:7:43:4:1207152,-0.98,-0.55,-141.92,0.04,0.02,0.91,0.91,0.93
6:7:43:4:1207213,-1.21,-0.28,-142.08,-0.12,0.15,1.01,1.03,0.97
6:7:43:5:1207613,-0.91,-0.53,-142.5,0.05,-0.08,0.95,0.95,0.97
6:7:43:5:1207709,-0.71,-0.68,-142.52,0.02,-0.03,1.05,1.05,1.01
6:7:43:5:1207851,-0.56,-0.75,-142.53,-0.09,0.03,0.89,0.9,0.97
6:7:43:5:1207915,-0.31,-0.56,-142.6,0.11,-0.05,0.94,0.95,0.97
6:7:43:5:1208026,1.28,-0.07,-142.92,-0.13,0.05,0.96,0.97,0.94
6:7:43:5:1208123,3.62,-0.32,-142.62,-0.03,-0.02,1.04,1.04,0.98
6:7:43:5:1208236,5.27,-0.92,-142.45,0.11,-0.11,1.04,1.05,1.02
6:7:43:6:1208715,3.09,-0.83,-143.88,0.06,-0.08,0.9,0.9,1.0
6:7:43:6:1208827,2.66,-0.61,-144.19,0.05,0.05,1.07,1.07,1.01
6:7:43:6:1208923,1.82,-0.28,-144.2,-0.11,-0.04,1.0,1.01,0.99
6:7:43:6:1209003,0.09,-0.47,-144.17,-0.19,0.08,0.96,0.98,1.02
6:7:43:6:1209113,-1.56,-0.65,-144.75,0.03,-0.11,0.92,0.93,0.97
6:7:43:6:1209243,-2.4,-0.77,-144.92,-0.03,-0.01,1.04,1.04,0.98
6:7:43:6:1209323,-2.47,-0.94,-144.84,0.14,-0.16,1.06,1.08,1.02
6:7:43:7:1209620,0.76,-4.76,-144.66,0.01,-0.02,0.98,0.98,1.03
6:7:43:7:1209712,1.35,-5.17,-144.71,0.05,-0.08,1.0,1.0,1.02
6:7:43:7:1209824,1.89,-5.64,-144.92,-0.03,0.01,1.02,1.03,1.0
6:7:43:7:1209904,2.09,-5.2,-145.05,0.05,-0.12,1.05,1.06,1.03
6:7:43:7:1210001,1.74,-4.08,-145.1,0.05,0.01,1.1,1.1,1.06
6:7:43:7:1210144,1.06,-2.77,-145.2,0.01,0.04,1.05,1.05,1.07
6:7:43:7:1210223,1.03,-2.39,-145.32,0.0,-0.08,1.05,1.05,1.07
6:7:43:8:1210815,0.51,-0.22,-145.2,-0.07,0.13,1.0,1.01,1.04
6:7:43:8:1210911,0.59,-0.05,-145.01,-0.11,0.03,0.99,1.0,1.02
6:7:43:8:1211024,0.83,-0.14,-144.83,-0.05,-0.01,0.97,0.97,0.99
6:7:43:8:1211120,1.04,-0.45,-144.72,-0.17,0.22,0.89,0.94,0.97
6:7:43:8:1211231,1.33,-0.82,-144.68,0.13,-0.02,1.03,1.04,0.98
6:7:43:8:1211343,1.47,-1.04,-144.6,-0.07,0.13,0.97,0.98,0.99
